Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Src Port,Dest Port,hostscan,osscan,portscan
6150,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6158,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6151,5,3,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6159,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6160,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6168,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6161,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6169,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6162,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6170,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6163,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6171,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6164,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6172,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6165,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6173,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6166,5,3,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6174,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6167,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6175,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6176,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6177,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6178,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6181,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6179,5,3,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6182,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6180,5,3,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6183,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6184,5,3,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6190,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6185,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6191,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6186,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6192,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6187,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6193,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6188,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6194,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6189,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6195,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6196,5,3,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6204,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6197,5,3,13,3,5,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6205,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6198,5,3,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6206,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6199,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6207,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6200,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6208,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6201,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6209,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6202,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6210,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6203,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6211,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6212,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6220,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6213,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6221,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6214,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6222,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6215,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6223,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6216,5,3,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6224,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6217,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6225,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6218,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6226,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6219,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6227,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6228,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6236,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6229,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6237,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6230,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6238,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6231,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6239,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6232,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6240,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6233,5,3,13,3,5,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6241,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6234,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6242,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6235,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6243,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6244,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6252,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6245,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6253,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6246,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6254,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6247,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6255,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6248,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6256,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6249,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6257,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6250,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6258,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6251,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6259,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6260,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6268,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6261,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6269,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6262,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6270,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6263,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6271,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6264,5,3,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6272,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6265,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6273,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6266,5,3,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6274,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6267,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6275,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6276,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6277,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6278,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6279,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6280,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6283,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6281,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6284,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6282,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6285,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6286,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6290,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6287,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6291,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6288,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6292,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6289,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6293,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6294,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6302,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6295,5,3,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6303,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6296,5,3,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6304,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6297,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6305,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6298,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6306,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6299,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6307,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6300,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6308,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6301,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6309,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6310,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6318,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6311,5,3,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6319,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6312,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6320,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6313,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6321,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6314,5,3,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6322,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6315,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6323,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6316,5,3,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6324,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6317,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6325,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6326,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6334,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6327,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6336,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6328,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6338,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6329,5,3,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6339,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6330,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6340,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6331,5,3,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6341,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6332,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6342,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6333,5,3,13,3,5,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6343,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6344,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6352,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6345,5,3,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6353,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6346,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6354,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6347,5,3,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6355,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6348,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6356,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6349,5,3,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6357,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6350,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6358,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6351,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6359,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6360,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6368,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6361,5,3,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6369,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6362,5,3,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6370,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6363,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6371,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6364,5,3,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6372,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6365,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6373,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6366,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6374,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6367,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6375,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6376,5,3,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6378,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6377,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6379,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6380,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6382,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6381,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6383,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6384,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6388,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6385,5,3,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6389,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6386,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6390,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6387,5,3,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6391,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6392,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6400,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6393,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6401,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6394,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6402,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6395,5,3,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6403,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6396,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6404,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6397,5,3,13,3,5,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6405,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6398,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6406,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6399,5,3,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6407,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6408,5,3,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6416,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6409,5,3,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6417,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6410,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6418,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6411,5,3,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6419,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6412,5,3,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6420,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6413,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6421,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6414,5,3,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6422,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6415,5,3,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6423,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6424,5,3,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6432,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6425,5,3,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6433,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6426,5,3,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6434,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6427,5,3,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6435,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6428,5,3,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6436,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6429,5,3,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6437,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6430,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6438,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6431,5,3,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6439,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6440,5,3,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6448,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6441,5,3,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6449,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6442,5,3,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6450,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6443,5,3,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6451,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6444,5,3,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6452,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6445,5,3,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6453,3,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6446,5,3,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
